id,index,period,timestamp,minute,second,possession,duration,related_events,location,under_pressure,off_camera,counterpress,out,type.id,type.name,possession_team.id,possession_team.name,play_pattern.id,play_pattern.name,team.id,team.name,tactics.formation,tactics.lineup,player.id,player.name,position.id,position.name,pass.length,pass.angle,pass.end_location,pass.aerial_won,pass.switch,pass.through_ball,pass.cross,pass.assisted_shot_id,pass.goal_assist,pass.inswinging,pass.cut_back,pass.shot_assist,pass.straight,pass.no_touch,pass.recipient.id,pass.recipient.name,pass.height.id,pass.height.name,pass.body_part.id,pass.body_part.name,pass.type.id,pass.type.name,pass.outcome.id,pass.outcome.name,pass.technique.id,pass.technique.name,carry.end_location,ball_receipt.outcome.id,ball_receipt.outcome.name,duel.type.id,duel.type.name,duel.outcome.id,duel.outcome.name,foul_won.defensive,foul_won.advantage,interception.outcome.id,interception.outcome.name,dribble.nutmeg,dribble.overrun,dribble.outcome.id,dribble.outcome.name,clearance.right_foot,clearance.head,clearance.aerial_won,clearance.left_foot,clearance.body_part.id,clearance.body_part.name,foul_committed.advantage,foul_committed.type.id,foul_committed.type.name,ball_recovery.recovery_failure,ball_recovery.offensive,goalkeeper.end_location,goalkeeper.type.id,goalkeeper.type.name,goalkeeper.outcome.id,goalkeeper.outcome.name,goalkeeper.technique.id,goalkeeper.technique.name,goalkeeper.position.id,goalkeeper.position.name,goalkeeper.body_part.id,goalkeeper.body_part.name,shot.statsbomb_xg,shot.end_location,shot.key_pass_id,shot.first_time,shot.freeze_frame,shot.aerial_won,shot.technique.id,shot.technique.name,shot.body_part.id,shot.body_part.name,shot.type.id,shot.type.name,shot.outcome.id,shot.outcome.name,50_50.outcome.id,50_50.outcome.name,miscontrol.aerial_won,substitution.outcome.id,substitution.outcome.name,substitution.replacement.id,substitution.replacement.name,bad_behaviour.card.id,bad_behaviour.card.name,injury_stoppage.in_chain,block.offensive,match_id,competition_id,season_id,pass.outswinging,pass.deflected,clearance.other,block.deflection,goalkeeper.punched_out,shot.deflected,foul_committed.offensive,foul_committed.card.id,foul_committed.card.name,shot.one_on_one,shot.open_goal,pass.miscommunication,foul_won.penalty,foul_committed.penalty,dribble.no_touch,block.save_block,goalkeeper.success_in_play,player_off.permanent,shot.saved_off_target,goalkeeper.shot_saved_off_target,shot.redirect,goalkeeper.lost_out,shot.follows_dribble,goalkeeper.shot_saved_to_post,shot.saved_to_post,goalkeeper.lost_in_play,goalkeeper.penalty_saved_to_post,half_start.late_video_start,goalkeeper.success_out,location.x,location.y,carry.end_location.x,carry.end_location.y,pass.end_location.x,pass.end_location.y,shot.end_location.x,shot.end_location.y,shot.end_location.z,shot_impact_height,player.name.GK,player.id.GK,location.x.GK,location.y.GK,DistToGoal,DistToKeeper,AngleToGoal,AngleToKeeper,AngleDeviation,avevelocity,DistSGK,density,density.incone,distance.ToD1,distance.ToD2,AttackersBehindBall,DefendersBehindBall,DefendersInCone,InCone.GK,DefArea,distance.ToD1.360,distance.ToD2.360,milliseconds,ElapsedTime,StartOfPossession,TimeInPoss,TimeToPossEnd
e5bac12f-1969-4be5-9e0a-cf7a0ee93005,1585,1,00:40:15.095,40,15,91,0.677181,,,NA,NA,NA,NA,16,Shot,145,Angers,4,From Throw In,145,Angers,NA,,4441,Billy Ketkeophomphone,23,Center Forward,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24592178,,NA,TRUE,,NA,91,Half Volley,40,Right Foot,87,Open Play,97,Goal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3829496,7,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108.2,40.2,NA,NA,NA,NA,120,37.6,1,NA,Jean-Louis Leca,7282,116,40.6,11.80169479354554,4.044749683231338,90.97102193107881,98.53076560994823,7.559743678869424,17.843155631351987,7.810249675906651,0.14500369764143542,0,6.896375859826666,-3.8470768123342665,1,1,0,1,190.12000000000006,1.0198039027185575,3.8470768123342665,95,2415.095,2369.848,45.246999999999844,0.6770000000001346
35e8f9dd-38f8-44e0-89a2-9c86913d2fc4,1620,1,00:42:53.600,42,53,94,0.356627,,,NA,NA,NA,NA,16,Shot,145,Angers,5,Other,145,Angers,NA,,3078,Abdoul Razzagui Camara,16,Left Midfield,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7835,,NA,NA,,NA,93,Normal,38,Left Foot,88,Penalty,100,Saved,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3829496,7,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108,40,NA,NA,NA,NA,119.1,36.6,1.4,NA,NA,NA,NA,NA,12,NA,90,NA,NA,32.55235356623479,NA,0,0,30,30,0,0,0,0,1000,NA,NA,600,2573.6,2573.6,0,0
40bf1979-9814-41bf-b010-2c26865bb85d,1959,2,00:04:13.441,49,13,111,0.2266,,,TRUE,NA,NA,NA,16,Shot,145,Angers,4,From Throw In,145,Angers,NA,,4441,Billy Ketkeophomphone,23,Center Forward,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.061960142,,1e7ab146-103b-4cda-a2ec-5c994b68433b,NA,,NA,93,Normal,40,Right Foot,87,Open Play,96,Blocked,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3829496,7,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98,35.2,NA,NA,NA,NA,101,36,NA,NA,Jean-Louis Leca,7282,114.4,38.8,22.517548712060112,5.727128425310536,77.69198418257209,77.9052429229879,0.21325874041581017,13.701831152921466,16.790473489452292,0.9409678981010465,0.32241294010958016,3.1016124838541677,3.4928498393145975,2,5,1,2,85.67999999999986,3.1016124838541677,3.4928498393145975,441,3074.012,3042.783,31.22900000000027,0.6529999999997926
b298a9e9-1fe4-4785-ad5c-e446b58b6de2,2048,2,00:07:19.955,52,19,119,0.123343,,,TRUE,NA,NA,NA,16,Shot,145,Angers,4,From Throw In,145,Angers,NA,,5676,Cheikh N''Doye,13,Right Center Midfield,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06881426,,61587a8a-f28c-4dfe-9c00-d267dfcd918f,NA,,NA,93,Normal,40,Right Foot,87,Open Play,96,Blocked,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3829496,7,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,38,NA,NA,NA,NA,102.3,38.5,NA,NA,Jean-Louis Leca,7282,115.2,39.8,20.09975124224178,4.804164859785723,84.28940686250037,87.61405596961113,3.3246491071107585,19.082724266378808,15.306207890917987,1.1848670960235155,0.6050338925814992,2.5059928172283374,2.529822128134708,4,5,2,3,71.77999999999979,2.5059928172283374,2.529822128134708,955,3260.526,3242.853,17.672999999999774,5.014000000000124
0d62a4ae-5070-46b5-9a2d-b4881a5001e9,2207,2,00:10:41.108,55,41,128,0.896574,,,TRUE,NA,NA,NA,16,Shot,2736,Bastia,1,Regular Play,2736,Bastia,NA,,7791,Seko Fofana,9,Right Defensive Midfield,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.024533574,,3d6eeabb-1acd-42f7-b154-befa8d388d82,NA,,NA,93,Normal,40,Right Foot,87,Open Play,100,Saved,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3829496,7,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.7,56.5,NA,NA,NA,NA,118.5,39,1.6,NA,Ludovic Butelle,4547,118.8,40.8,27.740583988085035,1.4422205101855965,126.49812058851856,123.69006752597961,2.8080530625389457,30.31822376640089,26.300190113381305,0.906136031541547,0,2.1931712199461275,4.204759208325724,3,5,0,1,58.87999999999992,2.1931712199461275,4.204759208325724,108,3461.679,3444.077,17.60199999999986,0.8969999999999345
e001a260-63c0-4854-bf6d-91d0e8e70a9b,2229,2,00:11:31.037,56,31,130,0.178426,,,NA,NA,NA,NA,16,Shot,145,Angers,1,Regular Play,145,Angers,NA,,5676,Cheikh N''Doye,13,Right Center Midfield,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.053932186,,NA,NA,,NA,93,Normal,40,Right Foot,87,Open Play,96,Blocked,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3829496,7,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.7,49.1,NA,NA,NA,NA,102.1,47.8,NA,NA,Jean-Louis Leca,7282,113.3,43,25.013996082193664,7.340980860893184,111.33352562220374,114.12098311944256,2.787457497238819,31.129306439641752,17.685304634074015,0.4600134693817162,0.17226024063738857,4.244997055358225,5.80517010948,1,3,1,1,254.6000000000001,4.1000000000000085,4.244997055358225,37,3511.608,3498.23,13.378000000000156,0.29899999999997817
2467ddb1-2bc6-48bf-92b0-59ec1fe7bcad,2235,2,00:12:19.523,57,19,131,0.54258,,,TRUE,NA,NA,NA,16,Shot,145,Angers,2,From Corner,145,Angers,NA,,3549,Romain Thomas,5,Left Center Back,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06125956,,e2d6fde2-e7b9-449f-afe0-686fe171579a,NA,,TRUE,93,Normal,37,Head,87,Open Play,100,Saved,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3829496,7,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113.4,46.3,NA,NA,NA,NA,119.5,42.7,0.7,NA,Jean-Louis Leca,7282,119.2,40.6,9.124143795447324,0.9999999999999986,133.66778014613038,126.86989764584419,6.7978825002861925,13.054440684849986,8.132035415564784,1.7486145412217105,1.0101525445522221,0.9899494936611555,2.469817807045688,3,4,1,2,22.799999999999997,0.9899494936611555,2.469817807045688,523,3560.094,3558.716,1.3780000000001564,16.009000000000015
a1da78fb-e91e-4911-9a8f-1aa21ec10c48,2357,2,00:15:09.091,60,9,136,0.778631,,,NA,NA,NA,NA,16,Shot,145,Angers,6,From Counter,145,Angers,NA,,4441,Billy Ketkeophomphone,23,Center Forward,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.010477275,,1e1ea6ac-2068-4d44-bdff-ed8435d226d7,NA,,NA,93,Normal,40,Right Foot,87,Open Play,98,Off T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3829496,7,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.7,23.8,NA,NA,NA,NA,120,41.4,6.5,NA,Jean-Louis Leca,7282,114.3,37.2,31.744763347676727,6.350590523722972,59.31482691040487,63.838433557980814,4.523606647575946,41.71620859565558,25.418890613085377,0.8526433894702872,0.15384615384615394,3.006659275674582,3.4985711369071786,0,4,1,2,165.65999999999985,3.006659275674582,3.4985711369071786,91,3729.662,3722.75,6.911999999999807,0.7789999999999964
390cda44-0746-448e-82df-fd0c028ae1c2,2546,2,00:19:03.129,64,3,142,1.016332,,,TRUE,NA,NA,NA,16,Shot,145,Angers,3,From Free Kick,145,Angers,NA,,3078,Abdoul Razzagui Camara,16,Left Midfield,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.052908152,,NA,NA,,NA,93,Normal,38,Left Foot,87,Open Play,98,Off T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3829496,7,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.8,33.5,NA,NA,NA,NA,120,49.1,0.2,NA,Jean-Louis Leca,7282,114.1,38,22.17408397206072,6.229767250869013,72.95426283527448,71.27421215472746,1.6800506805470121,25.898126008213225,15.948040632002412,0.7325484753118411,0.363456182092406,2.751363298439528,3.8078865529319543,1,3,1,2,172.7199999999999,2.0615528128088303,2.751363298439528,129,3963.7,3934.567,29.13299999999981,1.0160000000000764
926fd2a4-636f-40c9-a733-96549f13fbd5,2715,2,00:24:56.471,69,56,150,1.095219,,,TRUE,NA,NA,NA,16,Shot,145,Angers,3,From Free Kick,145,Angers,NA,,5676,Cheikh N''Doye,13,Right Center Midfield,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.041684408,,86b82cc9-a629-4a71-aaf1-7a8bb00854d8,NA,,TRUE,93,Normal,37,Head,87,Open Play,101,Wayward,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3829496,7,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107.1,37.5,NA,NA,NA,NA,115.4,53.9,NA,NA,Jean-Louis Leca,7282,118.5,40.9,13.140015220691343,1.7492855684535893,79.03212781733832,120.96375653207348,41.931628714735155,16.78266757237372,11.896217886370446,1.474009488469737,1.1785113019775693,0.8485281374238641,6.203224967708332,0,3,1,2,34.83999999999993,0.8485281374238641,3.08058436014987,471,4317.042,4314.171,2.8710000000000946,9.16399999999976
fd0c773a-fa2b-435a-86e8-b67065c2c556,2724,2,00:25:05.132,70,5,150,0.502718,,,NA,NA,NA,NA,16,Shot,145,Angers,3,From Free Kick,145,Angers,NA,,7207,Férébory Doré,12,Right Midfield,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18453018,,f468c4a6-e31c-45e8-8a00-0417b9b7d7d4,NA,,NA,93,Normal,37,Head,87,Open Play,98,Off T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3829496,7,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113.1,36.1,NA,NA,NA,NA,120,34.9,0.3,NA,Jean-Louis Leca,7282,119.3,39.5,7.925906888173748,0.860232526704265,60.52411099675429,54.462322208025725,6.061788788728563,13.931409891743,7.071067811865476,0.7054118705460112,0,2.6019223662515394,3.11448230047949,1,2,0,1,49.2000000000001,2.6019223662515394,3.11448230047949,132,4325.703,4314.171,11.532000000000153,0.5029999999997017
8f37421b-9ace-452b-a7f1-a911a4c7913d,2734,2,00:26:39.969,71,39,152,0.118644,,,TRUE,NA,NA,NA,16,Shot,2736,Bastia,3,From Free Kick,2736,Bastia,NA,,15689,Floyd Ayité,24,Left Center Forward,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.054882642,,4d3ee2b6-cdd1-4bc8-b43d-e014fbcfe9dc,TRUE,,NA,95,Volley,40,Right Foot,87,Open Play,96,Blocked,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3829496,7,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,111.1,35.3,NA,NA,NA,NA,111.7,35.8,NA,NA,Ludovic Butelle,4547,119.2,39.2,10.064790112068913,1.131370849898472,62.16191880286528,45.00000000000001,17.161918802865273,6.582928488509086,8.989994438263029,2.128369286158375,1.219043688743636,1.1661903789690609,2.6400757564888178,3,6,2,2,36.799999999999955,1.1661903789690609,2.6400757564888178,969,4420.54,4418.942,1.5979999999999563,13.039999999999964
1d799272-f72b-4d49-a077-1149fb161da8,3019,2,00:35:07.641,80,7,172,0.576669,,,TRUE,NA,NA,NA,16,Shot,2736,Bastia,3,From Free Kick,2736,Bastia,NA,,15689,Floyd Ayité,24,Left Center Forward,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08040844,,097e48a7-1c0b-4254-935d-054a423024e7,NA,,TRUE,93,Normal,37,Head,87,Open Play,98,Off T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3829496,7,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110.7,41.5,NA,NA,NA,NA,120,45,6,NA,Ludovic Butelle,4547,119,39.6,9.420191080864546,1.0770329614269003,99.1623470457217,68.19859051364827,30.963756532073432,17.23137586697348,8.514693182963198,1.172188595178297,0.8574929257125437,1.1661903789690609,4.810405388322279,2,3,1,2,95.12000000000018,1.1661903789690609,4.301162633521314,641,4928.212,4927.071,1.1410000000005311,0.5759999999991123
8c6422d0-05ab-4f82-b8ca-f19936866e25,3096,2,00:38:49.205,83,49,180,0.567678,,,TRUE,NA,NA,NA,16,Shot,145,Angers,4,From Throw In,145,Angers,NA,,401483,Olivier Auriac,15,Left Center Midfield,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.10807942,,30e143b0-c8b4-4090-9fef-9ff9b113beb9,NA,,NA,93,Normal,40,Right Foot,87,Open Play,100,Saved,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3829496,7,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102,36,NA,NA,NA,NA,118.2,42.9,1,NA,NA,NA,NA,NA,18.439088914585774,NA,77.47119229084852,NA,NA,31.01800088958006,NA,0.8780069964942175,0.27864404825129196,2.0615528128088343,6.946221994724907,4,5,2,2,243.20000000000002,2.0615528128088343,6.946221994724907,205,5149.776,5136.971,12.805000000000291,41.33899999999994
d0b0c731-af09-4f4f-af7c-06bda4b751cc,3207,2,00:43:47.485,88,47,189,0.059073,,,TRUE,NA,NA,NA,16,Shot,2736,Bastia,3,From Free Kick,2736,Bastia,NA,,10522,Mehdi Mostefa Sbaa,10,Center Defensive Midfield,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.045987375,,8b469dff-f409-41d1-b1d2-62ed1ef2c16c,NA,,TRUE,93,Normal,37,Head,87,Open Play,96,Blocked,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3829496,7,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108.7,41.2,NA,NA,NA,NA,109.7,41,NA,NA,Ludovic Butelle,4547,118.1,40.3,11.36353818139403,1.9235384061671397,96.06178878872869,98.97262661489627,2.9108378261675796,17.263452046088016,9.442986815621415,1.2782383814435219,0.766964988847372,1.303840481040527,3.623534186398689,4,4,1,2,27.719999999999942,1.303840481040527,1.7029386365926342,485,5448.056,5446.622,1.433999999999287,0.08000000000083674
726fc503-55ad-417c-9586-311a2f29996d,3217,2,00:44:06.527,89,6,190,0.862769,,,TRUE,NA,NA,NA,16,Shot,2736,Bastia,2,From Corner,2736,Bastia,NA,,15689,Floyd Ayité,24,Left Center Forward,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.047565874,,5a423a91-3b7b-41e8-b419-5e1ee5283667,TRUE,,NA,95,Volley,40,Right Foot,87,Open Play,98,Off T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3829496,7,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110.5,28.2,NA,NA,NA,NA,120,28.7,0.6,NA,Ludovic Butelle,4547,117.8,36.1,15.14892735476674,4.4777226354476225,38.837011130884434,29.427456403189776,9.409554727694658,11.026298806772408,10.756393447619885,1.162346575566414,0.13419494703807905,1.104536101718727,7.451845409024535,2,3,1,1,79.3,1.104536101718727,7.451845409024535,527,5467.098,5459.255,7.842999999999847,35.552999999999884
804a7818-5759-4542-ab84-f4f80a81f8e1,117,1,00:03:08.878,3,8,8,1.389973,,,NA,NA,NA,NA,16,Shot,142,Guingamp,3,From Free Kick,142,Guingamp,NA,,4799,Sloan Privat,24,Left Center Forward,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07829489,,84b9b86d-9816-4e25-a101-0ac3f7704a4e,NA,,NA,93,Normal,37,Head,87,Open Play,101,Wayward,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3829497,7,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,111.3,43.3,NA,NA,NA,NA,118.3,45.7,NA,NA,Denis Petrić,34953,117.5,41.6,9.304837451562495,2.9681644159311666,110.77225468204581,122.61924307119284,11.846988389147029,5.323844419999527,6.428841264178174,0.7495316889958633,0.7495316889958633,1.33416640641263,-11.8928549978548,0,1,1,2,257.4799999999996,1.33416640641263,10.163660757817532,878,188.878,179.003,9.875,21.418000000000006
1d5e670b-741c-442d-8e97-79117e32d6e9,159,1,00:03:52.158,3,52,9,0.743085,,,NA,NA,NA,NA,16,Shot,133,Troyes,1,Regular Play,142,Guingamp,NA,,3363,Marcus Coco,16,Left Midfield,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.035060804,,NA,TRUE,,NA,91,Half Volley,40,Right Foot,87,Open Play,100,Saved,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3829497,7,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103.9,25.8,NA,NA,NA,NA,117.3,37.9,0.7,NA,Denis Petrić,34953,117.8,38.6,21.467417171145666,2.607680962081061,48.588106673889236,57.528807709151586,8.94070103526235,24.29686952769951,18.895766721676043,0.531012035451594,0,4.579301256742118,5.323532661682456,2,4,0,1,84.48000000000012,4.579301256742118,5.323532661682456,158,232.158,210.296,21.861999999999995,0.7430000000000234
