id,index,period,timestamp,minute,second,possession,duration,related_events,off_camera,location,under_pressure,out,counterpress,type.id,type.name,possession_team.id,possession_team.name,play_pattern.id,play_pattern.name,team.id,team.name,tactics.formation,tactics.lineup,player.id,player.name,position.id,position.name,pass.length,pass.angle,pass.end_location,pass.aerial_won,pass.through_ball,pass.cross,pass.switch,pass.assisted_shot_id,pass.shot_assist,pass.outswinging,pass.inswinging,pass.goal_assist,pass.deflected,pass.no_touch,pass.cut_back,pass.miscommunication,pass.straight,pass.recipient.id,pass.recipient.name,pass.height.id,pass.height.name,pass.body_part.id,pass.body_part.name,pass.type.id,pass.type.name,pass.outcome.id,pass.outcome.name,pass.technique.id,pass.technique.name,carry.end_location,duel.type.id,duel.type.name,duel.outcome.id,duel.outcome.name,ball_receipt.outcome.id,ball_receipt.outcome.name,interception.outcome.id,interception.outcome.name,goalkeeper.end_location,goalkeeper.type.id,goalkeeper.type.name,goalkeeper.outcome.id,goalkeeper.outcome.name,goalkeeper.position.id,goalkeeper.position.name,goalkeeper.body_part.id,goalkeeper.body_part.name,goalkeeper.technique.id,goalkeeper.technique.name,clearance.left_foot,clearance.right_foot,clearance.head,clearance.aerial_won,clearance.body_part.id,clearance.body_part.name,shot.statsbomb_xg,shot.end_location,shot.key_pass_id,shot.aerial_won,shot.freeze_frame,shot.deflected,shot.first_time,shot.technique.id,shot.technique.name,shot.body_part.id,shot.body_part.name,shot.type.id,shot.type.name,shot.outcome.id,shot.outcome.name,foul_won.defensive,foul_won.advantage,dribble.nutmeg,dribble.no_touch,dribble.outcome.id,dribble.outcome.name,ball_recovery.recovery_failure,block.deflection,foul_committed.advantage,foul_committed.type.id,foul_committed.type.name,foul_committed.card.id,foul_committed.card.name,substitution.outcome.id,substitution.outcome.name,substitution.replacement.id,substitution.replacement.name,bad_behaviour.card.id,bad_behaviour.card.name,miscontrol.aerial_won,match_id,competition_id,season_id,shot.one_on_one,foul_committed.offensive,50_50.outcome.id,50_50.outcome.name,block.offensive,injury_stoppage.in_chain,dribble.overrun,clearance.other,shot.open_goal,block.save_block,foul_won.penalty,foul_committed.penalty,goalkeeper.punched_out,ball_recovery.offensive,player_off.permanent,goalkeeper.success_in_play,goalkeeper.shot_saved_off_target,shot.saved_off_target,shot.redirect,goalkeeper.lost_out,goalkeeper.lost_in_play,goalkeeper.shot_saved_to_post,shot.saved_to_post,shot.follows_dribble,goalkeeper.success_out,half_end.early_video_end,location.x,location.y,carry.end_location.x,carry.end_location.y,pass.end_location.x,pass.end_location.y,shot.end_location.x,shot.end_location.y,shot.end_location.z,shot_impact_height,player.name.GK,player.id.GK,location.x.GK,location.y.GK,DistToGoal,DistToKeeper,AngleToGoal,AngleToKeeper,AngleDeviation,avevelocity,DistSGK,density,density.incone,distance.ToD1,distance.ToD2,AttackersBehindBall,DefendersBehindBall,DefendersInCone,InCone.GK,DefArea,distance.ToD1.360,distance.ToD2.360,milliseconds,ElapsedTime,StartOfPossession,TimeInPoss,TimeToPossEnd
e5d0e08d-7b7d-4e7e-afab-2883e946d581,2876,2,00:40:16.131,85,16,211,0.290763,,NA,,NA,NA,NA,16,Shot,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,NA,,26848,Roberto Trashorras Gayoso,10,Center Defensive Midfield,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.011198383,,NA,NA,,NA,NA,93,Normal,40,Right Foot,62,Free Kick,96,Blocked,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3825723,11,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.6,41.2,NA,NA,NA,NA,97.4,42.7,NA,NA,Diego Mariño Villar,23843,118.8,40.4,36.41977484828813,1.264911064067354,91.88818800674106,108.43494882292191,16.54676081618085,47.74088299237228,35.20908973546462,0.6230185995611015,0.07141217765725992,13.991783303067558,14.003213916812097,6,10,1,1,36.29999999999998,13.991783303067558,14.003213916812097,131,5119.963,5119.963,0,2.2359999999998763
9113182a-a3f4-4207-ad51-adb1825f4c2d,289,1,00:05:00.310,5,0,12,0.967389,,NA,,TRUE,TRUE,NA,16,Shot,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,NA,,7782,Luis Alberto Romero Alconchel,19,Center Attacking Midfield,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.023292813,,e9e4add6-f04e-46aa-85ec-3fee1683a40f,NA,,NA,TRUE,91,Half Volley,40,Right Foot,87,Open Play,101,Wayward,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3825724,11,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.8,25.1,NA,NA,NA,NA,120,50,NA,NA,Keylor Navas Gamboa,5597,116.9,37.7,24.303291958086668,3.86005181312375,52.18704712168498,53.426969021480666,1.2399218997956893,32.50275247947241,20.444314613114333,1.3405936377156895,0.15801515437999233,0.9899494936611706,6.328506932918699,2,4,1,1,109.98000000000006,0.9899494936611706,2.1587033144922847,310,300.31,280.225,20.08499999999998,0.9669999999999845
4a703321-32b1-44e3-b1c7-d27a4613c1d8,384,1,00:07:12.216,7,12,16,0.924487,,NA,,NA,NA,NA,16,Shot,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,NA,,5724,Fayçal Fajr,21,Left Wing,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0068483716,,a5af4706-b6af-4551-9506-619f39e73a06,NA,,NA,NA,93,Normal,40,Right Foot,87,Open Play,100,Saved,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3825724,11,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109.5,15.9,NA,NA,NA,NA,118,36,1.6,NA,Keylor Navas Gamboa,5597,118.2,36.2,26.28802008520231,4.204759208325724,23.54201764662456,25.346175941946676,1.8041582953221145,23.605937083007174,22.08574200700534,0.33818988741979594,0,4.5398237851264645,18.033579788827286,0,4,0,1,141.78000000000026,4.5398237851264645,14.013208055259865,216,432.216,380.289,51.92700000000002,0
6c742049-d581-46fd-869a-5392c136fef5,427,1,00:07:57.595,7,57,27,0.892887,,NA,,NA,NA,NA,16,Shot,220,Real Madrid,1,Regular Play,220,Real Madrid,NA,,5207,Cristiano Ronaldo dos Santos Aveiro,21,Left Wing,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.018109325,,20e1ee9f-c1d4-4b8a-8997-c0300ed26a04,NA,,NA,NA,93,Normal,38,Left Foot,87,Open Play,100,Saved,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3825724,11,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.3,23.1,NA,NA,NA,NA,118.9,35.9,0.7,NA,Germán Darío Lux,27305,118.3,37.3,28.300176677893727,3.1906112267087674,53.33256009637419,32.19573393471327,21.13682616166092,28.1197595242851,25.350345165302976,0.8439984771223938,0,2.7459060435491938,4.6238512086787535,2,5,0,1,14.560000000000207,2.7459060435491938,4.6238512086787535,595,477.595,469.588,8.007000000000005,0.8929999999999723
2d837ff9-4c51-4fc0-a9d1-6253c0b4fce9,518,1,00:09:52.344,9,52,31,0.137807,,NA,,NA,NA,NA,16,Shot,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,NA,,7782,Luis Alberto Romero Alconchel,19,Center Attacking Midfield,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0075568194,,9d57c08b-fb57-40cf-a086-40a1bab1a1f4,NA,,NA,NA,93,Normal,40,Right Foot,87,Open Play,96,Blocked,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3825724,11,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.4,18.3,NA,NA,NA,NA,98.8,21.2,NA,NA,Keylor Navas Gamboa,5597,117.9,37.1,32.80320106331087,3.580502757993627,48.58403852709736,35.90972307917762,12.674315447919746,32.42782002583946,29.320470664707962,0.7048925934538864,0.1783157379053731,3.8999999999999986,5.608029957123978,1,5,1,2,167.61999999999992,3.8999999999999986,5.608029957123978,344,592.344,571.749,20.595000000000027,0.5229999999999109
c2b0aff2-733c-4080-b938-af5ffb26a6b9,532,1,00:10:29.131,10,29,32,0.179011,,NA,,NA,NA,NA,16,Shot,219,RC Deportivo La Coruña,2,From Corner,219,RC Deportivo La Coruña,NA,,6732,Lucas Pérez Martínez,23,Center Forward,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.16062205,,d9a2a5bc-1c13-469c-8a6a-44af53ed3014,NA,,NA,TRUE,93,Normal,40,Right Foot,87,Open Play,100,Saved,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3825724,11,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107.5,32.3,NA,NA,NA,NA,111.8,34.2,0.4,NA,Keylor Navas Gamboa,5597,112,34.7,14.681280598094979,9.596353474106714,58.36693069631683,56.47552675142304,1.8914039448937885,26.26131192729644,5.100000000000002,0,0,-1.5231546211727862,-1.6031219541881407,0,0,0,1,110.74000000000014,1.5231546211727862,1.6031219541881407,131,629.131,620.749,8.381999999999948,0.17899999999997362
47f24d70-d7aa-4c8b-be9e-af604e310d09,623,1,00:12:51.542,12,51,36,0.884873,,NA,,TRUE,NA,NA,16,Shot,220,Real Madrid,4,From Throw In,220,Real Madrid,NA,,19677,Karim Benzema,23,Center Forward,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11483955,,54101dca-b851-4efc-ac62-5946fc6b3b54,TRUE,,NA,NA,93,Normal,37,Head,87,Open Play,98,Off T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3825724,11,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112.2,38.2,NA,NA,NA,NA,120,35.4,5.6,NA,Germán Darío Lux,27305,117.4,39.8,8.004998438475797,2.607680962081054,77.005383208083515,85.60129464500433,8.595911436920815,9.365569682926548,5.440588203494179,2.357022603955181,2.357022603955181,0.42426406871192446,-8.159656855530137,0,1,1,2,31.960000000000047,0.42426406871192446,3.5355339059327466,542,771.542,748.1,23.442000000000007,0.8849999999999909
0c2448b1-72ca-4b6a-b187-c3b8d621e7a0,664,1,00:13:51.908,13,51,40,0.081213,,NA,,NA,NA,NA,16,Shot,220,Real Madrid,1,Regular Play,220,Real Madrid,NA,,5207,Cristiano Ronaldo dos Santos Aveiro,21,Left Wing,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.035911363,,970107b6-6394-4c61-a776-e994eeeb3e58,NA,,NA,NA,93,Normal,40,Right Foot,87,Open Play,96,Blocked,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3825724,11,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.6,34.8,NA,NA,NA,NA,97.4,35.5,NA,NA,Germán Darío Lux,27305,116.2,39.1,25.926820090400604,3.905124837953324,78.43002795209797,76.67546873810925,1.7545592139887276,35.53832438073184,22.023850707812212,1.049635113856333,0.303030303030302,3.3000000000000114,3.984971769034253,3,6,1,2,62.399999999999864,3.3000000000000114,3.984971769034253,908,831.908,819.489,12.418999999999983,0.16300000000001091
baf29a01-1c26-46f6-a4b1-b710b66c5bd8,671,1,00:14:21.016,14,21,41,0.738233,,NA,,NA,NA,NA,16,Shot,220,Real Madrid,2,From Corner,220,Real Madrid,NA,,5201,Sergio Ramos García,5,Left Center Back,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.050495863,,NA,NA,,NA,TRUE,95,Volley,40,Right Foot,87,Open Play,96,Blocked,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3825724,11,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105.8,31.1,NA,NA,NA,NA,114.1,37.6,NA,NA,Germán Darío Lux,27305,117.5,38.4,16.75857989210303,2.9681644159311666,57.92213640108795,57.38075692880716,0.5413794722807879,14.280445015536772,13.790576492663389,0.7664508159103938,0.49220112411639466,4.580392996239515,5.442425929675119,3,6,3,3,58.90000000000003,4.580392996239515,5.442425929675119,16,861.016,857.687,3.328999999999951,17.88499999999999
42b39cc1-2d48-4a97-8103-547f758aff57,674,1,00:14:21.758,14,21,41,0.679766,,NA,,NA,NA,NA,16,Shot,220,Real Madrid,2,From Corner,220,Real Madrid,NA,,19677,Karim Benzema,23,Center Forward,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4720482,,NA,NA,,NA,NA,89,Backheel,38,Left Foot,87,Open Play,97,Goal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3825724,11,27,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,114.3,39.1,NA,NA,NA,NA,120,41.7,0.3,NA,Germán Darío Lux,27305,117.4,38.8,5.770615218501406,2.863564212655267,81.02737338510366,65.22485943116799,15.802513953935673,9.216380406008593,3.1144823004794966,0,0,-2.5,-4.044749683231338,2,0,0,1,56.699999999999974,2.5,4.044749683231338,758,861.758,857.687,4.071000000000026,17.142999999999915
b3bac548-c30e-4b83-9698-e675581b3b75,967,1,00:21:15.808,21,15,51,0.429132,,NA,,NA,NA,NA,16,Shot,220,Real Madrid,7,From Goal Kick,220,Real Madrid,NA,,5552,Marcelo Vieira da Silva Júnior,6,Left Back,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04711721,,d9252229-8e2e-4426-b596-5bd7bf9a765f,NA,,NA,TRUE,91,Half Volley,38,Left Foot,87,Open Play,98,Off T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3825724,11,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109.8,33,NA,NA,NA,NA,120,33.9,0.5,NA,Germán Darío Lux,27305,117.6,37.3,12.370933675353696,3.612478373637695,55.53918372862824,41.63353933657024,13.905644392058,23.861256908190512,8.906739021662188,1.3968112434153783,1.0153461651336144,0.984885780179615,5.166236541235795,2,4,1,2,95.54999999999984,0.984885780179615,2.8635642126552665,808,1275.808,1241.855,33.952999999999975,0.4290000000000873
fcac1d81-414a-429e-836a-7b291d46c715,987,1,00:21:57.823,21,57,53,0.906625,,NA,,NA,NA,NA,16,Shot,220,Real Madrid,1,Regular Play,220,Real Madrid,NA,,6399,Gareth Frank Bale,17,Right Wing,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.14640579,,d33380aa-2116-4c7a-b4e4-0f0c1bc2ed3e,NA,,NA,NA,93,Normal,37,Head,87,Open Play,97,Goal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3825724,11,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112.3,42.3,NA,NA,NA,NA,120,40.1,0.5,NA,Germán Darío Lux,27305,118.5,41.7,8.036168241145777,2.267156809750929,106.63095370672137,138.5763343749974,31.94538066827603,8.832892186084182,6.228964600958977,0.8852340356240586,0,1.8027756377319935,3.522782990761708,2,3,0,1,193.63000000000008,1.8027756377319935,3.522782990761708,823,1317.823,1297.731,20.092000000000098,0.9059999999999491
d0870395-17f2-4f41-9057-f2215e974a89,1026,1,00:23:36.960,23,36,58,0.948392,,NA,,NA,NA,NA,16,Shot,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,NA,,6728,Federico Nicolás Cartabia,17,Right Wing,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.041713208,,389312bd-fc28-4c76-9cec-4f22a6094111,NA,,NA,NA,93,Normal,38,Left Foot,87,Open Play,100,Saved,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3825724,11,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.1,35,NA,NA,NA,NA,117.9,42.2,0.1,NA,Keylor Navas Gamboa,5597,117.3,40.2,28.34448800031499,2.70739727413618,79.8397938791054,94.23639479905893,14.396600919953528,28.243402667525316,25.73091525772063,0.4393533190686605,0,4.9091750834534365,11.047624178980747,1,4,0,1,142.0399999999999,3.383784863137719,4.1593268686170735,960,1416.96,1413.434,3.5260000000000673,0
470f9375-1054-4e09-933d-7330788351a5,1085,1,00:24:34.315,24,34,79,0.669607,,NA,,NA,NA,NA,16,Shot,220,Real Madrid,1,Regular Play,220,Real Madrid,NA,,5207,Cristiano Ronaldo dos Santos Aveiro,21,Left Wing,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.092219690000000007,,8377382a-6c50-43d4-bef5-b9409ab3bf7a,NA,,NA,NA,93,Normal,40,Right Foot,87,Open Play,98,Off T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3825724,11,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108.8,26.8,NA,NA,NA,NA,120,44.6,0.3,NA,Germán Darío Lux,27305,117.2,36.9,17.311268006705923,4.177319714841084,40.31410016049731,42.0891621738322,1.7750620133348889,31.40715988373599,13.136590120727679,1.6870515125602992,0,0.7071067811865505,9.19238815542512,1,4,0,1,32.65999999999996,0.7071067811865505,3.4132096331751995,315,1474.315,1468.493,5.822000000000116,0.6699999999998454
7cc6c9e3-86b4-48eb-90c2-b332705ecc91,1242,1,00:29:07.428,29,7,88,0.585807,,NA,,NA,NA,NA,16,Shot,219,RC Deportivo La Coruña,3,From Free Kick,219,RC Deportivo La Coruña,NA,,6732,Lucas Pérez Martínez,23,Center Forward,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0681608,,ff14ab3f-1cce-4239-8824-34cce1850952,NA,,NA,TRUE,91,Half Volley,38,Left Foot,87,Open Play,98,Off T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3825724,11,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107.6,25.5,NA,NA,NA,NA,120,32.7,4.5,NA,Keylor Navas Gamboa,5597,115.8,35.6,19.079046097748183,6.082762530298221,40.536148818031634,43.66778014613039,3.1316313280987558,24.476932954280066,13.009611831257692,0,0,-3.764306044943742,-6.378871373526813,0,0,0,1,79.55999999999992,3.764306044943742,6.378871373526813,428,1747.428,1736.506,10.922000000000025,0.5859999999997854
c4c9f0ab-1c48-4729-b04b-8e1ee56c235c,1596,1,00:36:28.525,36,28,104,0.936923,,NA,,NA,NA,NA,16,Shot,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,NA,,6732,Lucas Pérez Martínez,23,Center Forward,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.036171224,,6bfc1f6b-e37e-41b3-ab0b-3c112afac5da,NA,,NA,NA,93,Normal,38,Left Foot,87,Open Play,98,Off T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3825724,11,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.7,35.9,NA,NA,NA,NA,120,45.4,0,NA,Keylor Navas Gamboa,5597,117.2,39.9,24.643457549621562,2.801785145224377,80.42300994070632,87.95459151111281,7.5315815704064875,27.8475334846095,21.86892772862904,0.785834920962297,0,2.247220505424417,3.848376280978772,2,3,0,1,146.5200000000001,2.247220505424417,3.848376280978772,525,2188.525,2176.745,11.7800000000002,0.9369999999998981
61eb5bad-843d-4024-b5ff-b876b2275e28,1618,1,00:37:01.653,37,1,106,0.939356,,NA,,NA,NA,NA,16,Shot,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,NA,,6732,Lucas Pérez Martínez,23,Center Forward,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.024758989,,b7144869-c41d-40d7-a417-6ee96464c11d,NA,,NA,NA,93,Normal,38,Left Foot,87,Open Play,98,Off T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3825724,11,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.3,47,NA,NA,NA,NA,120,34.5,0.9,NA,Keylor Navas Gamboa,5597,116.8,41.3,28.57078927856212,3.4539832078341104,104.18215770132349,112.10944834375161,7.927290642428119,32.35173983101577,25.154323684011064,0.8650404233926275,0.2955270622827706,3.383784863137729,5.46717477313466,2,6,1,2,199.1199999999998,3.383784863137729,5.46717477313466,653,2221.653,2213.909,7.743999999999687,0.9400000000000546
