is_goal,play_pattern.name,position.name,shot.type.name,shot.technique.name,shot.body_part.name,location.x,location.y,location.x.GK,location.y.GK,DistToGoal,DistToKeeper,AngleToGoal,AngleToKeeper,AngleDeviation,avevelocity,DistSGK,density,density.incone,distance.ToD1,distance.ToD2,AttackersBehindBall,DefendersBehindBall,DefendersInCone,InCone.GK,DefArea
0,From Corner,Right Back,Open Play,Normal,Head,106.7,37.8,117,39.7,13.480726983364063,3.0149626863362666,80.60755065918106,84.28940686250044,3.6818562033193842,12.037976003393634,10.473776778220929,1.4691454757406202,0,1.2529964086141592,4.617358552246081,3,5,0,1,205.92000000000027
0,From Goal Kick,Left Midfield,Open Play,Volley,Right Foot,90.7,32.8,114.8,40.2,30.171675458946588,5.203844732503078,76.19404379487008,92.2025981617658,16.008554366895723,19.904973615150116,25.210513679812234,0.43857233213033125,0.19370971105651497,5.162363799656122,11.350770898930168,2,6,1,2,146.7899999999999
0,From Corner,Center Defensive Midfield,Open Play,Normal,Head,111.5,45,119,39.6,9.86154146165801,1.0770329614269003,120.46554491945989,68.19859051364827,52.26695440581162,7.270181348879381,9.241753080449618,1.2275339979025592,0.19592783347677298,1.979898987322336,4.657252408878008,4,5,1,1,63.70000000000001
0,From Free Kick,Left Wing,Open Play,Normal,Right Foot,94.8,30.5,115.3,37.7,26.931208662070855,5.232590180780453,69.34435335182329,63.92464441605129,5.419708935772,25.16155702412492,21.727632176562636,1.4209496356554137,0,2.1213203435596513,3.601388621073823,2,7,0,1,21.48000000000005
0,Regular Play,Right Wing,Open Play,Normal,Right Foot,107,55.8,118.2,42.7,20.4606940253746,3.244996147917591,140.5529710330368,146.3099324740203,5.756961440983474,20.17497879646965,17.235138525698012,0.5062603020570839,0,3.8013155617496426,7.510659092250161,3,4,0,1,57.279999999999795
0,From Throw In,Center Forward,Open Play,Normal,Head,109.4,43.4,117.8,40.9,11.131936040060591,2.3769728648009445,107.78388844269251,112.24902365721232,4.465135214519805,10.80164983970688,8.764131445842187,0,0,-2.961418578992175,-5.575840743780256,0,0,0,1,116.82000000000012
0,Regular Play,Left Back,Open Play,Normal,Left Foot,108.7,27,115.3,33.6,17.2246915792417,7.940403012442127,40.99817341989018,36.29262972847962,4.705543691410561,13.995337586409427,9.333809511662425,0.4991803136439311,0,2.6400757564888138,8.305419917138444,1,2,0,1,64.59999999999984
0,From Free Kick,Right Wing,Free Kick,Normal,Right Foot,90.9,32.9,117.9,39.8,29.95363083167047,2.109502310972893,76.28850646056746,84.55966796899446,8.271161508427,24.9779688311367,27.867723265455325,0.8851776134900782,0.3129406144717743,7.920227269466452,9.525754563287887,5,10,3,2,36.000000000000085
1,From Free Kick,Right Defensive Midfield,Free Kick,Normal,Right Foot,95.5,33.7,118.2,39.9,25.29703539942971,1.802775637731992,75.57922687248904,86.82016988013572,11.240943007646678,30.97661698143186,23.531468292480177,0.9050939119338236,0.48829309165087736,4.808326112068526,11.049434374663708,6,10,6,1,1.200000000000017
0,Regular Play,Center Attacking Midfield,Open Play,Half Volley,Right Foot,116.3,31.6,118.6,36.9,9.17877987534291,3.4014702703389936,23.77234881136473,24.304549265936796,0.5322004545720667,11.279878715807394,5.777542730261712,0,0,-3.3241540277189343,-6.768308503607088,0,0,0,1,340.25999999999976
0,From Free Kick,Center Attacking Midfield,Open Play,Normal,Right Foot,94,35.6,119,37.4,26.369679558159216,2.7856776554368254,80.39479584498704,21.037511025421804,59.35728481956524,23.91790071145307,25.064716236175506,0.890956939001304,0.3637651634831278,4.3046486500061745,8.198780397107852,6,10,3,3,57.11999999999997
